,filename,label
174,/opt/airflow/data/raw/train/n03888257/n03888257_13769.JPEG,parachute
175,/opt/airflow/data/raw/train/n03888257/n03888257_59415.JPEG,parachute
176,/opt/airflow/data/raw/train/n03888257/n03888257_3169.JPEG,parachute
177,/opt/airflow/data/raw/train/n03888257/n03888257_12775.JPEG,parachute
178,/opt/airflow/data/raw/train/n03888257/n03888257_4355.JPEG,parachute
179,/opt/airflow/data/raw/train/n03888257/n03888257_62568.JPEG,parachute
180,/opt/airflow/data/raw/train/n03888257/n03888257_4444.JPEG,parachute
181,/opt/airflow/data/raw/train/n03888257/n03888257_23113.JPEG,parachute
182,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00047778.JPEG,parachute
183,/opt/airflow/data/raw/train/n03888257/n03888257_1769.JPEG,parachute
184,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00015787.JPEG,parachute
185,/opt/airflow/data/raw/train/n03888257/n03888257_1608.JPEG,parachute
186,/opt/airflow/data/raw/train/n03888257/n03888257_36454.JPEG,parachute
187,/opt/airflow/data/raw/train/n03888257/n03888257_17164.JPEG,parachute
188,/opt/airflow/data/raw/train/n03888257/n03888257_15617.JPEG,parachute
189,/opt/airflow/data/raw/train/n03888257/n03888257_2007.JPEG,parachute
190,/opt/airflow/data/raw/train/n03888257/n03888257_53003.JPEG,parachute
191,/opt/airflow/data/raw/train/n03888257/n03888257_26584.JPEG,parachute
192,/opt/airflow/data/raw/train/n03888257/n03888257_15486.JPEG,parachute
193,/opt/airflow/data/raw/train/n03888257/n03888257_3478.JPEG,parachute
194,/opt/airflow/data/raw/train/n03888257/n03888257_5599.JPEG,parachute
195,/opt/airflow/data/raw/train/n03888257/n03888257_28569.JPEG,parachute
196,/opt/airflow/data/raw/train/n03888257/n03888257_13236.JPEG,parachute
197,/opt/airflow/data/raw/train/n03888257/n03888257_15777.JPEG,parachute
198,/opt/airflow/data/raw/train/n03888257/n03888257_4929.JPEG,parachute
199,/opt/airflow/data/raw/train/n03888257/n03888257_36278.JPEG,parachute
200,/opt/airflow/data/raw/train/n03888257/n03888257_22147.JPEG,parachute
201,/opt/airflow/data/raw/train/n03888257/n03888257_10703.JPEG,parachute
202,/opt/airflow/data/raw/train/n03888257/n03888257_35764.JPEG,parachute
203,/opt/airflow/data/raw/train/n03888257/n03888257_17999.JPEG,parachute
204,/opt/airflow/data/raw/train/n03888257/n03888257_56595.JPEG,parachute
205,/opt/airflow/data/raw/train/n03888257/n03888257_66969.JPEG,parachute
206,/opt/airflow/data/raw/train/n03888257/n03888257_9209.JPEG,parachute
207,/opt/airflow/data/raw/train/n03888257/n03888257_3704.JPEG,parachute
208,/opt/airflow/data/raw/train/n03888257/n03888257_37553.JPEG,parachute
209,/opt/airflow/data/raw/train/n03888257/n03888257_27996.JPEG,parachute
210,/opt/airflow/data/raw/train/n03888257/n03888257_36129.JPEG,parachute
211,/opt/airflow/data/raw/train/n03888257/n03888257_71423.JPEG,parachute
212,/opt/airflow/data/raw/train/n03888257/n03888257_34756.JPEG,parachute
213,/opt/airflow/data/raw/train/n03888257/n03888257_21628.JPEG,parachute
214,/opt/airflow/data/raw/train/n03888257/n03888257_47418.JPEG,parachute
215,/opt/airflow/data/raw/train/n03888257/n03888257_23048.JPEG,parachute
216,/opt/airflow/data/raw/train/n03888257/n03888257_9524.JPEG,parachute
217,/opt/airflow/data/raw/train/n03888257/n03888257_20206.JPEG,parachute
218,/opt/airflow/data/raw/train/n03888257/n03888257_4345.JPEG,parachute
219,/opt/airflow/data/raw/train/n03888257/n03888257_11584.JPEG,parachute
220,/opt/airflow/data/raw/train/n03888257/n03888257_5653.JPEG,parachute
221,/opt/airflow/data/raw/train/n03888257/n03888257_8148.JPEG,parachute
222,/opt/airflow/data/raw/train/n03888257/n03888257_12326.JPEG,parachute
223,/opt/airflow/data/raw/train/n03888257/n03888257_25024.JPEG,parachute
224,/opt/airflow/data/raw/train/n03888257/n03888257_8275.JPEG,parachute
225,/opt/airflow/data/raw/train/n03888257/n03888257_62457.JPEG,parachute
226,/opt/airflow/data/raw/train/n03888257/n03888257_52009.JPEG,parachute
227,/opt/airflow/data/raw/train/n03888257/n03888257_4738.JPEG,parachute
228,/opt/airflow/data/raw/train/n03888257/n03888257_4409.JPEG,parachute
229,/opt/airflow/data/raw/train/n03888257/n03888257_1075.JPEG,parachute
230,/opt/airflow/data/raw/train/n03888257/n03888257_49435.JPEG,parachute
231,/opt/airflow/data/raw/train/n03888257/n03888257_19249.JPEG,parachute
232,/opt/airflow/data/raw/train/n03888257/n03888257_1685.JPEG,parachute
233,/opt/airflow/data/raw/train/n03888257/n03888257_20114.JPEG,parachute
234,/opt/airflow/data/raw/train/n03888257/n03888257_5799.JPEG,parachute
235,/opt/airflow/data/raw/train/n03888257/n03888257_2499.JPEG,parachute
236,/opt/airflow/data/raw/train/n03888257/n03888257_64605.JPEG,parachute
237,/opt/airflow/data/raw/train/n03888257/n03888257_17387.JPEG,parachute
238,/opt/airflow/data/raw/train/n03888257/n03888257_74795.JPEG,parachute
239,/opt/airflow/data/raw/train/n03888257/n03888257_22668.JPEG,parachute
240,/opt/airflow/data/raw/train/n03888257/n03888257_30018.JPEG,parachute
241,/opt/airflow/data/raw/train/n03888257/n03888257_56078.JPEG,parachute
242,/opt/airflow/data/raw/train/n03888257/n03888257_32247.JPEG,parachute
243,/opt/airflow/data/raw/train/n03888257/n03888257_45287.JPEG,parachute
244,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00039045.JPEG,parachute
245,/opt/airflow/data/raw/train/n03888257/n03888257_41099.JPEG,parachute
246,/opt/airflow/data/raw/train/n03888257/n03888257_34157.JPEG,parachute
247,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00022638.JPEG,parachute
248,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00023107.JPEG,parachute
249,/opt/airflow/data/raw/train/n03888257/n03888257_10068.JPEG,parachute
250,/opt/airflow/data/raw/train/n03888257/n03888257_12517.JPEG,parachute
251,/opt/airflow/data/raw/train/n03888257/n03888257_11787.JPEG,parachute
252,/opt/airflow/data/raw/train/n03888257/n03888257_10645.JPEG,parachute
253,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00010336.JPEG,parachute
254,/opt/airflow/data/raw/train/n03888257/n03888257_2103.JPEG,parachute
255,/opt/airflow/data/raw/train/n03888257/n03888257_6417.JPEG,parachute
256,/opt/airflow/data/raw/train/n03888257/n03888257_10923.JPEG,parachute
257,/opt/airflow/data/raw/train/n03888257/n03888257_11587.JPEG,parachute
258,/opt/airflow/data/raw/train/n03888257/n03888257_5388.JPEG,parachute
259,/opt/airflow/data/raw/train/n03888257/n03888257_35407.JPEG,parachute
260,/opt/airflow/data/raw/train/n03888257/n03888257_10476.JPEG,parachute
261,/opt/airflow/data/raw/train/n03888257/n03888257_9858.JPEG,parachute
262,/opt/airflow/data/raw/train/n03888257/n03888257_15067.JPEG,parachute
263,/opt/airflow/data/raw/train/n03888257/n03888257_28496.JPEG,parachute
264,/opt/airflow/data/raw/train/n03888257/n03888257_24204.JPEG,parachute
265,/opt/airflow/data/raw/train/n03888257/n03888257_30735.JPEG,parachute
266,/opt/airflow/data/raw/train/n03888257/n03888257_30899.JPEG,parachute
267,/opt/airflow/data/raw/train/n03888257/n03888257_27939.JPEG,parachute
268,/opt/airflow/data/raw/train/n03888257/n03888257_33265.JPEG,parachute
269,/opt/airflow/data/raw/train/n03888257/n03888257_38929.JPEG,parachute
270,/opt/airflow/data/raw/train/n03888257/n03888257_18.JPEG,parachute
271,/opt/airflow/data/raw/train/n03888257/n03888257_19717.JPEG,parachute
272,/opt/airflow/data/raw/train/n03888257/n03888257_34513.JPEG,parachute
273,/opt/airflow/data/raw/train/n03888257/n03888257_18127.JPEG,parachute
274,/opt/airflow/data/raw/train/n03888257/n03888257_30723.JPEG,parachute
275,/opt/airflow/data/raw/train/n03888257/n03888257_17004.JPEG,parachute
276,/opt/airflow/data/raw/train/n03888257/n03888257_24295.JPEG,parachute
277,/opt/airflow/data/raw/train/n03888257/n03888257_36118.JPEG,parachute
278,/opt/airflow/data/raw/train/n03888257/n03888257_22115.JPEG,parachute
279,/opt/airflow/data/raw/train/n03888257/n03888257_6265.JPEG,parachute
280,/opt/airflow/data/raw/train/n03888257/n03888257_19079.JPEG,parachute
281,/opt/airflow/data/raw/train/n03888257/n03888257_34606.JPEG,parachute
282,/opt/airflow/data/raw/train/n03888257/n03888257_5316.JPEG,parachute
283,/opt/airflow/data/raw/train/n03888257/n03888257_2327.JPEG,parachute
284,/opt/airflow/data/raw/train/n03888257/n03888257_14128.JPEG,parachute
285,/opt/airflow/data/raw/train/n03888257/n03888257_20118.JPEG,parachute
286,/opt/airflow/data/raw/train/n03888257/n03888257_11387.JPEG,parachute
287,/opt/airflow/data/raw/train/n03888257/n03888257_30498.JPEG,parachute
288,/opt/airflow/data/raw/train/n03888257/n03888257_9449.JPEG,parachute
289,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00009873.JPEG,parachute
290,/opt/airflow/data/raw/train/n03888257/n03888257_22096.JPEG,parachute
291,/opt/airflow/data/raw/train/n03888257/n03888257_11755.JPEG,parachute
292,/opt/airflow/data/raw/train/n03888257/n03888257_5639.JPEG,parachute
293,/opt/airflow/data/raw/train/n03888257/n03888257_39034.JPEG,parachute
294,/opt/airflow/data/raw/train/n03888257/n03888257_2195.JPEG,parachute
295,/opt/airflow/data/raw/train/n03888257/n03888257_12164.JPEG,parachute
296,/opt/airflow/data/raw/train/n03888257/n03888257_20717.JPEG,parachute
297,/opt/airflow/data/raw/train/n03888257/n03888257_22687.JPEG,parachute
298,/opt/airflow/data/raw/train/n03888257/n03888257_9785.JPEG,parachute
299,/opt/airflow/data/raw/train/n03888257/n03888257_20654.JPEG,parachute
300,/opt/airflow/data/raw/train/n03888257/n03888257_38818.JPEG,parachute
301,/opt/airflow/data/raw/train/n03888257/ILSVRC2012_val_00002508.JPEG,parachute
302,/opt/airflow/data/raw/train/n03888257/n03888257_31784.JPEG,parachute
303,/opt/airflow/data/raw/train/n03888257/n03888257_28396.JPEG,parachute
304,/opt/airflow/data/raw/train/n03888257/n03888257_7526.JPEG,parachute
305,/opt/airflow/data/raw/train/n03888257/n03888257_15826.JPEG,parachute
306,/opt/airflow/data/raw/train/n03888257/n03888257_1496.JPEG,parachute
307,/opt/airflow/data/raw/train/n03888257/n03888257_17368.JPEG,parachute
308,/opt/airflow/data/raw/train/n03888257/n03888257_67668.JPEG,parachute
309,/opt/airflow/data/raw/train/n03888257/n03888257_2953.JPEG,parachute
310,/opt/airflow/data/raw/train/n03888257/n03888257_3209.JPEG,parachute
311,/opt/airflow/data/raw/train/n03888257/n03888257_6326.JPEG,parachute
312,/opt/airflow/data/raw/train/n03888257/n03888257_11359.JPEG,parachute
313,/opt/airflow/data/raw/train/n03888257/n03888257_12323.JPEG,parachute
314,/opt/airflow/data/raw/train/n03888257/n03888257_55677.JPEG,parachute
315,/opt/airflow/data/raw/train/n03888257/n03888257_3637.JPEG,parachute
316,/opt/airflow/data/raw/train/n03888257/n03888257_9373.JPEG,parachute
317,/opt/airflow/data/raw/train/n03888257/n03888257_28629.JPEG,parachute
318,/opt/airflow/data/raw/train/n03888257/n03888257_65516.JPEG,parachute
319,/opt/airflow/data/raw/train/n03888257/n03888257_10653.JPEG,parachute
320,/opt/airflow/data/raw/train/n03888257/n03888257_6663.JPEG,parachute
321,/opt/airflow/data/raw/train/n03888257/n03888257_9403.JPEG,parachute
322,/opt/airflow/data/raw/train/n03888257/n03888257_9726.JPEG,parachute
323,/opt/airflow/data/raw/train/n03888257/n03888257_30279.JPEG,parachute
324,/opt/airflow/data/raw/train/n03888257/n03888257_29223.JPEG,parachute
325,/opt/airflow/data/raw/train/n03888257/n03888257_11378.JPEG,parachute
326,/opt/airflow/data/raw/train/n03888257/n03888257_16977.JPEG,parachute
327,/opt/airflow/data/raw/train/n03888257/n03888257_29923.JPEG,parachute
328,/opt/airflow/data/raw/train/n03888257/n03888257_6753.JPEG,parachute
329,/opt/airflow/data/raw/train/n03888257/n03888257_12973.JPEG,parachute
330,/opt/airflow/data/raw/train/n03888257/n03888257_28259.JPEG,parachute
331,/opt/airflow/data/raw/train/n03888257/n03888257_65876.JPEG,parachute
332,/opt/airflow/data/raw/train/n03888257/n03888257_38438.JPEG,parachute
333,/opt/airflow/data/raw/train/n03888257/n03888257_37133.JPEG,parachute
334,/opt/airflow/data/raw/train/n03888257/n03888257_13209.JPEG,parachute
335,/opt/airflow/data/raw/train/n03888257/n03888257_74823.JPEG,parachute
336,/opt/airflow/data/raw/train/n03888257/n03888257_13114.JPEG,parachute
337,/opt/airflow/data/raw/train/n03888257/n03888257_55113.JPEG,parachute
338,/opt/airflow/data/raw/train/n03888257/n03888257_16173.JPEG,parachute
339,/opt/airflow/data/raw/train/n03888257/n03888257_24984.JPEG,parachute
340,/opt/airflow/data/raw/train/n03888257/n03888257_8225.JPEG,parachute
341,/opt/airflow/data/raw/train/n03888257/n03888257_20504.JPEG,parachute
342,/opt/airflow/data/raw/train/n03888257/n03888257_22305.JPEG,parachute
343,/opt/airflow/data/raw/train/n03888257/n03888257_14504.JPEG,parachute
344,/opt/airflow/data/raw/train/n03888257/n03888257_20436.JPEG,parachute
345,/opt/airflow/data/raw/train/n03888257/n03888257_15415.JPEG,parachute
346,/opt/airflow/data/raw/train/n03888257/n03888257_22854.JPEG,parachute
347,/opt/airflow/data/raw/train/n03888257/n03888257_79145.JPEG,parachute
348,/opt/airflow/data/raw/train/n03888257/n03888257_48085.JPEG,parachute
349,/opt/airflow/data/raw/train/n03888257/n03888257_12628.JPEG,parachute
350,/opt/airflow/data/raw/train/n03888257/n03888257_21093.JPEG,parachute
351,/opt/airflow/data/raw/train/n03888257/n03888257_25706.JPEG,parachute
352,/opt/airflow/data/raw/train/n03888257/n03888257_128.JPEG,parachute
353,/opt/airflow/data/raw/train/n03888257/n03888257_15395.JPEG,parachute
354,/opt/airflow/data/raw/train/n03888257/n03888257_52194.JPEG,parachute
355,/opt/airflow/data/raw/train/n03888257/n03888257_29005.JPEG,parachute
